wave,product_ar,product_fr,expenditure_pc_national,spatial_gini
2021,ملابس داخلية بدون تمييز,Autres sous vêtement et sous vêtement sans indications,12.652768170000002,0.3514567973449816
2021,ملابس داخلية سفلى و ملابس داخلية للاستحمام,Slip culotte maillot de bain,9.476560390000001,0.22780716911756893
2021,ملابس عصرية أخرى أساسية,Autres vêtements principaux modernes,0.19896301700000005,0.35662333134658275
2021,ملاحف و مناشف,LINGE DE MAISON,4.315392,0.2411138476396899
2021,ملح,Sel,1.0725239999999998,0.12353313167586999
2021,ملسوقة، بريك,Malsouka (brik),4.368791,0.1632503952068758
2021,ملوخية مرحية,Mloukhia en poudre,1.015606,0.2925020739725759
2021,ملوخية ورق,Mloukhia feuilles vertes,0.013127090000000001,0.46431495471318707
2021,ملية,Melia,0.21792157450000002,0.8298174151925252
2021,منتوجات بحريّة أخرى,AUTRES PRODUITS DE MER,2.4021246870000006,0.37294181260581805
2021,منديلة (ميدعة),Tablier,0.488517001,0.21674170712789387
2021,منشفة تنظيف، بشكير حمام,Serviette de toilette bichkir cap de bain,0.4284194490000001,0.19404501371229144
2021,منضدة،مائدة، طاولة,Table maïda,1.56488,0.14972764922060688
2021,مواد أخرى,AUTRES ARTICLES D’HABILLEMENT,0.680359017,0.205468041122581
2021,مواد أخرى مشتقة من الحبوب,AUTRES PRODUITS A BASE DE  CEREALES,66.9017317,0.13378252223950404
2021,مواد أخرى مشتقة من الحليب,AUTRES PRODUITS LAITIERS,11.66154397,0.25286168447396185
2021,مواد أخرى و نفقات لباس بدون تمييز,Autres articles d’habillement et dépense d’habillement non ventilés (Trousseau pour bébé),0.251939568,0.29494551845106765
2021,"مواد اخرى مشتقة من القمح الصلب (شربة، حلالم، نواصر، رشتة,,,)",Autres produits à base de blé dur (soupe nouasser hlelem ravioli préparé avec de la viande des légumes du fromage …),5.311908000000001,0.2698747960719544
2021,مواد التجميل و الزينة,PRODUITS DE BEAUTE,46.163118499999996,0.15668720330204233
2021,مواد التنظيف,PRODUITS ET ARTICLES  DE NETOYAGE ET D'ENTRETIEN,97.100128,0.14609644413231881
2021,مواد تجميل,Produits de maquillage (rouge à lèvre fond de teint acétone manucure démaquillant…),5.9919709999999995,0.215318987067584
2021,"مواد تجميل اخرى (صبغة شعر، حنّة، عفص، مردومة، سواك، باروق، جال شعر,,,)",Autres produits de beauté (teinture pour cheveux henna souak produit solaire…),11.45753,0.23996007731640256
2021,"مواد تنظيف (اومو، نظيف، دينول,,,)",Détergent (Omo vif nadhif dinol…),43.558879999999995,0.11799715946664846
2021,مواد سكريّة,PRODUITS SUCRES,11.85731491,0.178603987045459
2021,مواد صيدلية,PRODUITS PHARMCEUTIQUES,205.9627471,0.06853771566465738
2021,مواد صيدلية أخرى,AUTRES PRODUITS PHARMACEUTIQUES,32.883631099999995,0.05374700555515477
2021,مواد غذائية أخرى,AUTRES PRODUITS ALIMENTAIRES,32.34269142,0.28589204150891845
2021,مواد غذائية و مشروبات غير كحولية,PRODUITS ALIMENTAIRES ET BOISSONS NON ALCOOLISEES,1788.2685410419997,0.0951726048125332
2021,موز,Banane,25.755689999999998,0.4054038050070874
2021,نظارات شمسية,lunette solaire,2.5154047228999996,0.4701438986428814
2021,نعل (صباط),Souliers,31.429420500000003,0.14034572139064605
2021,نعناع اخضر,Naânaâ vert,0.4251295,0.2989728901497217
2021,نفة,Nefa,0.4821357,0.39277677988913284
2021,نفقات أخرى,AUTRES DEPENSES,7.5813443929,0.2106739433314887
2021,"نفقات أخرى (تريكو، طريزة,,,)",Autres frais liés à l’habillement (tricotage broderie…),0.0056939875999999995,0.44036959292825895
2021,"نفقات أخرى (حلاقة، حنانة، كسوة العروسة، استئجار لباس لمناسبة، طباخ ،كنستروا كامل,,,)",Autres frais liés à la cérémonie (coiffure robe mariée location de robe pour cérémonie…),3.9237159999999998,0.33010612613814927
2021,نفقات أخرى لصيانة المنزل,AUTRES DEPENSES D’ENTRETIEN,1.32194551,0.2674121924976782
2021,نفقات إدارية,DEPENSES ADMINISTRATIVES,0.5169388908,0.3279388520735107
2021,نفقات إصلاح المستلزمات الشخصية,Réparation d’effets personnels (réparation de montre de parapluie de collier boucles d’oreilles de bague en or…),0.021042107,0.46886672136405316
2021,"نفقات اخرى تتعلق بالتبغ (مصفاة، بيبة، ولاعة، شيشة تقتوقة ,,,)",Accessoires (pipe étui à cigarettes filtre briquet chicha cendrier…),1.139123,0.35043851250651814
2021,نفقات اخرى لصيانة المنزل,Autres dépenses d’entretien,0.6733397,0.5091076209925591
2021,نفقات استثنائية لجراحة و تركيب الأسنان,DEPENSES EXCEPTIONNELLES DE CHIRURGIE DENTAIRE,3.0848062200000004,0.2444193600519271
2021,نفقات استثنائية للتصوير,DEPENSES EXCEPTIONNELLES DE RADIO,8.86879,0.21035482225814528
2021,نفقات الأنترنات,DEPENSE INTERNET,41.782616600000004,0.22791686334168593
2021,نفقات الترفيه,Loisirs,13.068943618899999,0.2149275390874571
2021,نفقات الترفيه و الثقافة,LOISIRS ET CULTURE,46.1122178167,0.17012413167817897
2021,نفقات التعليم المدرسي,ENSEIGNEMENT SCOLAIRE,57.26896346200001,0.2372167167237771
2021,نفقات التكوين المهني,FRAIS  DE FORMATION PROFESSIONNELLE,3.2186396,0.31639077532604154
2021,نفقات التنظيف,DEPENSE D’HYGIENE,97.68669009999999,0.1469895430612077
2021,نفقات الثقافة,culture,10.688146499999998,0.2581582452277271
2021,نفقات الخياطة,Frais de couture,1.122567292,0.2394952539835592
2021,نفقات الخياطة و مستلزماتها,FRAIS DE COUTURE ET MERCERIE,1.9366232313000007,0.22492280266374842
2021,نفقات الخياطة ومستلزماتها بدون تمييز,Frais de couture et Mercerie sans indications de détail,0.2539050213,0.32913013611862374
2021,نفقات السكن,"DEPENSES LOGEMENT, EAU, GAZ, ELECTRICITE ET AUTRES COMBUSTIBLES",1306.9940616200001,0.16364739202660383
2021,نفقات الصيانة الشخصية,PRODUITS DE TOILETTE ET AUTRES FRAIS DE SOINS PERSONNELS,64.83071009999999,0.15762994626240545
2021,نفقات الصيانة و تصليح السكن,DEPENSE D’ENTRETIEN ET DE REPARATION DU LOGEMENT,119.59861001000002,0.17043540236704047
2021,نفقات الطاقة للمسكن,DEPENSES D’ENERGIE POUR LE LOGMENT PRINCIPAL,244.17401999999998,0.15261363594590271
2021,نفقات الطاقة و المحروقات,DEPENSES D’ENERGIE ET DE COMBUSTIBLES,269.1081793582,0.12576997001837276
2021,نفقات العدول و نفقات القضايا و المحاكم,FRAIS DE NOTAIRE ET DEPENSES DE TRIBUNAUX,0.273440279,0.3336413429180747
2021,نفقات العطل في النزل,Frais d’hôtel (hébergement restauration loisirs…),5.406801000000001,0.3789834840161833
2021,نفقات العطل ما عدى النزل,VACANCES EN TUNISIE DANS UNE RESIDENCE AUTRE QU’HOTEL,13.102057,0.3883661587336602
2021,نفقات العطل، السياحة،  النزل، المطاعم والمقاهي,"VACANCES, RESTAURANTS, HÔTELS ET CAFES",20.6184112,0.34717179261842346
2021,"نفقات المأتم (كفن، مقبرة,,,)",Frais de cérémonie funèbre,1.038447,0.2942420761350115
2021,"نفقات المراسلات (بطاقة بريدية، بطاقة تهاني، ظرف,,,)",Dépense de correspondance (carte postale carte de vœux  enveloppe…),0.01179581,0.5052182380170226
2021,نفقات المناسبات العائلية,FRAIS POUR CEREMONIES FAMILIALES,15.056971307800001,0.2148933280546862
2021,نفقات النقل العمومي,DEPENSES DE TRANSPORT EN COMMUN,95.66729310000001,0.0675951913899534
2021,نفقات الولادة,ACCOUCHEMENT,3.4343904,0.17667508748461347
2021,نفقات بناء مسكن,Dépense pour construction de logement,51.587360000000004,0.4137347592108773
2021,نفقات تخص العبادة والشعائر الدينية,FRAIS LIES AU CULTES,3.1550643078000005,0.18007310800728948
2021,"نفقات تخص العبادة والشعائر الدينية (سجادة، سبحة,,,)",Frais liés au culte et au recueillement,0.051688429999999994,0.24557251380632383
2021,نفقات تصليح غير مبوّبة,Frais de réparation non ventilés (frais de dépannage…),0.8364685,0.20914596714411227
2021,نفقات تصليح و تلميع الأحذية,Réparation et entretien des chaussures,0.093480544,0.20553992548982902
2021,نفقات تعليم أخرى,AUTRES ENSEIGNEMENTS,3.7013515599999995,0.2138895684177421
2021,"نفقات تعليم أخرى (موسقى، رقص، تعليم بالمراسلة,,,)",Autres frais d’enseignement (enseignement par correspondance de langue musique danse …),1.0220339999999999,0.4539504069778525
2021,نفقات ثقافية أخرى,AUTRES DEPENSES CULTURELLES,0.38797409,0.34861256585381895
2021,نفقات خدمات التنظيف,FRAIS D’ENTRETIEN ET D’HYGIENE,0.5865621,0.33542269938780467
2021,نفقات شراء ارض لبناء مسكن,Achat de terrain pour construction de logement,28.6739,0.43157295184435784
2021,نفقات شراء الصوف للمغزل,Achat de laine,0.002261253,0.811403229841422
2021,نفقات شراء الماء (صهريج، قرباجي...),Dépense d’eau achetée (par citerne « guarbaji »…),11.451709999999999,0.3335049648549946
2021,نفقات شراء وتجهيز الهاتف القار والجوال,ACHAT D'APPAREIL DE TELEPHONE (FIXE ET MOBILE),32.09505565,0.13694176834021154
2021,نفقات طبية استثنائية,SOINS MEDICAUX EXCEPTIONNELS,124.326430684,0.1171839951157101
2021,نفقات طبية عادية,SOINS MEDICAUX COURANTS,160.63052441099998,0.06325287442423155
2021,نفقات علاج أمراض مزمنة,TRAITEMENT DE MALADIE LONGUE DUREE,74.967398,0.1657685543709546
2021,نفقات علاج و جراحة الأسنان,SOINS ET CHIRURGIE DENTAIRES (services dentaires),10.135781399999999,0.22170761850598397
2021,نفقات غير دورية,DEPENSES DE TRANSPORT NON REGULIERS,86.96452500000001,0.06943956939964535
2021,نفقات كراء ملابس,Frais de location d’habillement,0.4160506120999999,0.19383988592134327
2021,نفقات لفحوصات الأطباء,FRAIS DE CONSULTATION MEDICALE (servicex médicaux),83.07614,0.0658770094166734
2021,نفقات معاليم ما قبل الدراسة,ENSEIGNEMENT PRESCOLAIRE,17.012149110000003,0.2827257945797632
2021,نفقات مناسبات الأفراح,FRAIS POUR CEREMONIES FAMILIALES,10.863460000000002,0.29087186234717977
2021,نفقات و مستلزمات الحيوانات الاهلية,Achat alimentation et entretien d’animaux domestique (de compagnie) (oiseau chien cageniche…),0.5099395,0.36709054190026014
2021,نقل ريفي,Transport rural,23.911330000000003,0.3530855051693881
2021,"هريسة ""دياري""، فلفل معجون",Harissa « diari »,4.512556,0.5484845221530332
2021,هريسة صناعيّة حكة او صبة,Harissa industrielle,9.193732,0.07549125465020223
2021,هندي,Figue de barbarie,0.7478292,0.2446106216781534
2021,ياغورت,YAOURT,67.60139161,0.2504837768833015
